expr_FAT1,expr_CCND1,expr_EPCAM,expr_CD274,expr_PIK3CA,expr_TP53,expr_EGFR,expr_CDKN2A,expr_NOTCH1,expr_SOX2,expr_KRT5,expr_KRT14,expr_PDCD1LG2,submitter_id
4.448280090719618,4.891276517612121,5.545064938150963,3.3859991379042587,2.9881032463894996,4.14076843687196,4.545321450593924,3.846874164750155,3.1787119470749507,5.803555408814996,8.74987623276444,7.022450619276355,3.1828713739939145,TCGA-CV-5978
5.089990380797285,5.717538426227253,3.0430403876486047,4.416639391716393,2.472673799301044,4.344703719562159,5.2203871759382325,0.6241721660564141,4.8187634784096725,3.596772388856527,8.066335597486749,8.10620792523201,4.310232521943076,TCGA-CR-7382
4.8141385422657885,4.93044351975728,4.734353765556685,3.2718287413208733,2.4883507121905555,4.513432018943352,4.839427747253882,4.4292298259820315,4.482718895968103,4.9971142959914765,9.21345113852095,6.326680816761355,2.1434369466064953,TCGA-CV-6939
3.8389188369871667,3.968008175731424,4.472210058731861,1.8622023999818282,1.4949693777455466,2.654375125155128,3.9369341307282424,5.1356813713748135,3.21154904948174,4.691237784425484,9.45022092301519,9.784473319892689,1.4923196557631946,TCGA-D6-A74Q
2.1032435138653254,4.031848398496495,3.1970186885128915,3.3772325042083233,0.9043396007544006,3.7208334438547896,3.0227441458007887,4.4925791485519895,4.558917848809838,1.0225948022441937,8.405309490416379,10.042747599417595,2.4303360611088642,TCGA-D6-A6EN
3.5586312373927753,4.715471973429813,6.039696222017983,1.1893970928735482,3.223206434228647,2.549116992080785,4.181457600710692,0.3701832939635247,3.5633814217574002,6.053783262548905,8.39707446265118,8.499442129420084,1.1863178690872151,TCGA-CR-7374
4.917545114932653,5.288926913933793,5.034215743747188,1.4157560712695096,2.0779153776837895,3.7269239950785806,5.271017595772435,0.23119108289351042,3.8354680418313722,4.720705363770588,9.910696743757843,10.12110325742088,1.7038385878555846,TCGA-D6-6823
3.7115993905501843,1.9957066094598999,5.1291339255047665,4.113333132773786,2.406296249206089,4.520948006477258,4.125735019292615,5.08458934964352,4.84134209843341,6.088531818685663,9.795909658087778,5.577983018186572,1.99802810331742,TCGA-T2-A6X0
2.728395164967454,4.89233812629659,1.7402907208528624,1.5892147967450663,1.454793777544583,3.3267791049586997,3.8411970262540263,1.9036883657639132,2.9939256425785885,3.456181024994694,9.74880468779026,9.662918200035328,0.7366854825744287,TCGA-CV-7423
3.948835050838161,4.3079494312775655,3.6791573472157,3.0685504857533807,1.1206998851321146,2.1854893211177986,3.812808011751608,0.7513689177600698,2.755906596111551,1.7955356637558215,10.022989314779858,10.69530172930089,2.4522370975099954,TCGA-BB-A6UO
